,date,gap,gap_direction,filled
1256,2023-04-28,-0.7099999999999795,down,True
1257,2023-05-01,-0.6899999999999977,down,True
1258,2023-05-02,-1.0100000000000477,down,False
1259,2023-05-03,0.4399999999999977,up,True
1260,2023-05-04,-1.1200000000000045,down,False
1261,2023-05-05,3.92999999999995,up,False
1262,2023-05-08,0.5499999999999545,up,True
1263,2023-05-09,-1.5699999999999932,down,False
1264,2023-05-10,2.8000000000000114,up,True
1265,2023-05-11,-1.0200000000000387,down,False
1266,2023-05-12,1.2700000000000387,up,True
1267,2023-05-15,0.6700000000000159,up,True
1268,2023-05-16,-0.9499999999999886,down,True
1269,2023-05-17,2.1299999999999955,up,False
1270,2023-05-18,-0.12000000000000455,down,True
1271,2023-05-19,0.9900000000000091,up,True
1272,2023-05-22,-0.009999999999990905,down,True
1273,2023-05-23,-1.7100000000000364,down,False
1274,2023-05-24,-1.6999999999999886,down,False
1275,2023-05-25,3.819999999999993,up,False
1276,2023-05-26,0.6899999999999977,up,False
1277,2023-05-30,1.8699999999999477,up,True
1278,2023-05-31,-1.8400000000000318,down,False
1279,2023-06-01,0.03999999999996362,up,True
1280,2023-06-02,2.819999999999993,up,False
1281,2023-06-05,0.4300000000000068,up,True
1282,2023-06-06,-0.44999999999998863,down,True
1283,2023-06-07,0.37000000000000455,up,True
1284,2023-06-08,0.020000000000038654,up,True
1285,2023-06-09,1.0199999999999818,up,True
1286,2023-06-12,0.8500000000000227,up,False
1287,2023-06-13,1.6200000000000045,up,False
1288,2023-06-14,0.5299999999999727,up,True
1289,2023-06-15,-1.0300000000000296,down,True
1290,2023-06-16,0.48999999999995225,up,True
1291,2023-06-20,-2.230000000000018,down,False
1292,2023-06-21,-0.7900000000000205,down,True
1293,2023-06-22,-1.089999999999975,down,True
1294,2023-06-23,-3.599999999999966,down,False
1295,2023-06-26,-0.5199999999999818,down,True
1296,2023-06-27,0.6800000000000068,up,False
1297,2023-06-28,-0.839999999999975,down,True
1298,2023-06-29,-0.6299999999999955,down,True
1299,2023-06-30,3.240000000000009,up,False
1300,2023-07-03,-0.020000000000038654,down,True
1301,2023-07-05,-2.0,down,False
1302,2023-07-06,-3.669999999999959,down,False
1303,2023-07-07,-1.1000000000000227,down,True
1304,2023-07-10,-0.5799999999999841,down,True
1305,2023-07-11,0.8799999999999955,up,True
1306,2023-07-12,4.180000000000007,up,False
1307,2023-07-13,1.7799999999999727,up,False
1308,2023-07-14,0.8400000000000318,up,True
1309,2023-07-17,0.13999999999998636,up,False
1310,2023-07-18,-0.12999999999999545,down,True
1311,2023-07-19,1.0399999999999636,up,False
1312,2023-07-20,-0.8899999999999864,down,True
1313,2023-07-21,1.5500000000000114,up,True
1314,2023-07-24,1.1399999999999864,up,False
1315,2023-07-25,-0.16999999999995907,down,True
1316,2023-07-26,-0.8099999999999454,down,True
1317,2023-07-27,3.599999999999966,up,True
1318,2023-07-28,3.3000000000000114,up,False
1319,2023-07-31,0.6899999999999977,up,True
1320,2023-08-01,-1.5500000000000114,down,False
1321,2023-08-02,-3.1399999999999864,down,False
1322,2023-08-03,-2.1100000000000136,down,True
1323,2023-08-04,1.910000000000025,up,True
1324,2023-08-07,1.920000000000016,up,False
1325,2023-08-08,-2.5,down,False
1326,2023-08-09,0.22999999999996135,up,True
1327,2023-08-10,2.1100000000000136,up,True
1328,2023-08-11,-1.829999999999984,down,True
1329,2023-08-14,-1.0200000000000387,down,True
1330,2023-08-15,-1.8199999999999932,down,False
1331,2023-08-16,-0.5,down,True
1332,2023-08-17,1.490000000000009,up,True
1333,2023-08-18,-2.909999999999968,down,True
1334,2023-08-21,0.6800000000000068,up,True
1335,2023-08-22,2.150000000000034,up,True
1336,2023-08-23,1.1399999999999864,up,False
1337,2023-08-24,1.8799999999999955,up,True
1338,2023-08-25,1.9300000000000068,up,True
1339,2023-08-28,2.1200000000000045,up,False
1340,2023-08-29,0.009999999999990905,up,True
1341,2023-08-30,0.38999999999998636,up,True
1342,2023-08-31,0.6899999999999977,up,True
1343,2023-09-01,2.5200000000000387,up,True
1344,2023-09-05,-0.3499999999999659,down,False
1345,2023-09-06,-1.0300000000000296,down,False
1346,2023-09-07,-3.0299999999999727,down,False
1347,2023-09-08,0.18999999999999773,up,True
1348,2023-09-11,2.7900000000000205,up,False
1349,2023-09-12,-1.5699999999999932,down,True
1350,2023-09-13,0.1400000000000432,up,True
1351,2023-09-14,2.339999999999975,up,False
1352,2023-09-15,-3.25,down,False
1353,2023-09-18,-0.5799999999999841,down,True
1354,2023-09-19,-0.9800000000000182,down,False
1355,2023-09-20,1.0,up,True
1356,2023-09-21,-2.7800000000000296,down,False
1357,2023-09-22,1.1800000000000068,up,True
1358,2023-09-25,-1.579999999999984,down,True
1359,2023-09-26,-3.25,down,False
1360,2023-09-27,1.1599999999999682,up,True
1361,2023-09-28,-0.6200000000000045,down,True
1362,2023-09-29,3.329999999999984,up,True
1363,2023-10-02,-0.6699999999999591,down,True
1364,2023-10-03,-2.4399999999999977,down,False
1365,2023-10-04,0.20999999999997954,up,True
1366,2023-10-05,-0.06999999999999318,down,True
1367,2023-10-06,-2.4699999999999704,down,True
1368,2023-10-09,-1.9300000000000068,down,True
1369,2023-10-10,0.7099999999999795,up,False
1370,2023-10-11,1.25,up,True
1371,2023-10-12,0.5699999999999932,up,True
1372,2023-10-13,1.420000000000016,up,True
1373,2023-10-16,2.490000000000009,up,False
1374,2023-10-17,-3.0400000000000205,down,True
1375,2023-10-18,-1.7099999999999795,down,False
1376,2023-10-19,0.11000000000001364,up,True
1377,2023-10-20,-0.3499999999999659,down,True
1378,2023-10-23,-1.3799999999999955,down,True
1379,2023-10-24,1.8100000000000023,up,True
1380,2023-10-25,-2.490000000000009,down,False
1381,2023-10-26,-1.329999999999984,down,False
1382,2023-10-27,1.6000000000000227,up,True
1383,2023-10-30,2.650000000000034,up,False
1384,2023-10-31,0.5199999999999818,up,True
1385,2023-11-01,1.240000000000009,up,False
1386,2023-11-02,3.930000000000007,up,False
1387,2023-11-03,2.5,up,False
1388,2023-11-06,0.5400000000000205,up,True
1389,2023-11-07,0.08999999999997499,up,True
1390,2023-11-08,0.7399999999999523,up,True
1391,2023-11-09,1.3400000000000318,up,True
1392,2023-11-10,2.069999999999993,up,False
1393,2023-11-13,-1.6100000000000136,down,True
1394,2023-11-14,6.029999999999973,up,False
1395,2023-11-15,0.9899999999999523,up,True
1396,2023-11-16,-0.16999999999995907,down,True
1397,2023-11-17,-0.009999999999990905,down,True
1398,2023-11-20,-0.17000000000001592,down,True
1399,2023-11-21,-0.9300000000000068,down,False
1400,2023-11-22,1.9499999999999886,up,False
1401,2023-11-24,-0.009999999999990905,down,True
1402,2023-11-27,-0.6299999999999955,down,True
1403,2023-11-28,-0.410000000000025,down,True
1404,2023-11-29,2.169999999999959,up,True
1405,2023-11-30,0.6999999999999886,up,True
1406,2023-12-01,-0.6100000000000136,down,True
1407,2023-12-04,-3.430000000000007,down,False
1408,2023-12-05,-1.2899999999999636,down,True
1409,2023-12-06,2.079999999999984,up,True
1410,2023-12-07,2.150000000000034,up,False
1411,2023-12-08,-0.6700000000000159,down,True
1412,2023-12-11,-0.4300000000000068,down,True
1413,2023-12-12,-0.3199999999999932,down,True
1414,2023-12-13,0.37999999999999545,up,False
1415,2023-12-14,2.0,up,True
1416,2023-12-15,-2.589999999999975,down,False
1417,2023-12-18,1.3700000000000045,up,False
1418,2023-12-19,0.8300000000000409,up,False
1419,2023-12-20,-0.8900000000000432,down,True
1420,2023-12-21,3.4599999999999795,up,False
1421,2023-12-22,1.259999999999991,up,True
1422,2023-12-26,0.3299999999999841,up,False
1423,2023-12-27,-0.2799999999999727,down,True
1424,2023-12-28,0.34000000000003183,up,True
1425,2023-12-29,-0.21999999999997044,down,True
1426,2024-01-02,-2.9499999999999886,down,False
1427,2024-01-03,-2.1100000000000136,down,False
1428,2024-01-04,-0.4300000000000068,down,True
1429,2024-01-05,0.25,up,True
1430,2024-01-08,0.4300000000000068,up,False
1431,2024-01-09,-2.579999999999984,down,True
1432,2024-01-10,0.17000000000001592,up,True
1433,2024-01-11,0.9599999999999795,up,True
1434,2024-01-12,1.579999999999984,up,True
1435,2024-01-16,-1.3899999999999864,down,False
1436,2024-01-17,-3.1999999999999886,down,False
1437,2024-01-18,1.740000000000009,up,False
1438,2024-01-19,1.5399999999999636,up,False
1439,2024-01-22,1.589999999999975,up,False
1440,2024-01-23,0.5,up,True
1441,2024-01-24,2.829999999999984,up,False
1442,2024-01-25,2.1999999999999886,up,False
1443,2024-01-26,-0.4300000000000068,down,True
1444,2024-01-29,0.4000000000000341,up,True
1445,2024-01-30,-0.5600000000000023,down,True
1446,2024-01-31,-2.3000000000000114,down,False
1447,2024-02-01,1.8600000000000136,up,False
1448,2024-02-02,0.6300000000000523,up,False
1449,2024-02-05,-0.060000000000002274,down,True
1450,2024-02-06,1.3599999999999568,up,True
1451,2024-02-07,2.3500000000000227,up,False
1452,2024-02-08,0.18999999999999773,up,True
1453,2024-02-09,0.6000000000000227,up,False
1454,2024-02-12,0.1400000000000432,up,True
1455,2024-02-13,-6.409999999999968,down,False
1456,2024-02-14,2.730000000000018,up,False
1457,2024-02-15,0.35000000000002274,up,True
1458,2024-02-16,-0.29000000000002046,down,True
1459,2024-02-20,-1.599999999999966,down,False
1460,2024-02-21,-1.089999999999975,down,True
1461,2024-02-22,6.889999999999986,up,False
1462,2024-02-23,1.8700000000000045,up,True
1463,2024-02-26,0.6000000000000227,up,True
1464,2024-02-27,0.8100000000000023,up,True
1465,2024-02-28,-1.6200000000000045,down,False
1466,2024-02-29,2.0299999999999727,up,True
1467,2024-03-01,0.6000000000000227,up,False
1468,2024-03-04,-0.7200000000000273,down,True
1469,2024-03-05,-1.8999999999999773,down,False
1470,2024-03-06,3.2100000000000364,up,False
1471,2024-03-07,3.170000000000016,up,False
1472,2024-03-08,0.6299999999999955,up,True
1473,2024-03-11,-1.740000000000009,down,False
1474,2024-03-12,2.060000000000059,up,True
1475,2024-03-13,0.3000000000000682,up,True
1476,2024-03-14,0.8999999999999773,up,True
1477,2024-03-15,-4.6299999999999955,down,False
1478,2024-03-18,3.9399999999999977,up,False
1479,2024-03-19,-0.5099999999999909,down,True
1480,2024-03-20,-0.029999999999972715,down,True
1481,2024-03-21,3.1499999999999773,up,False
1482,2024-03-22,-0.11000000000001364,down,True
1483,2024-03-25,-1.5,down,False
1484,2024-03-26,1.1800000000000637,up,True
1485,2024-03-27,2.6000000000000227,up,False
1486,2024-03-28,0.06000000000005912,up,True
1487,2024-04-01,0.82000000000005,up,True
1488,2024-04-02,-3.8999999999999773,down,False
1489,2024-04-03,-1.1599999999999682,down,True
1490,2024-04-04,3.7899999999999636,up,True
1491,2024-04-05,1.1499999999999773,up,False
1492,2024-04-08,0.8099999999999454,up,True
1493,2024-04-09,1.7200000000000273,up,True
1494,2024-04-10,-6.1200000000000045,down,False
1495,2024-04-11,1.82000000000005,up,True
1496,2024-04-12,-3.580000000000041,down,False
1497,2024-04-15,4.159999999999968,up,True
1498,2024-04-16,0.7799999999999727,up,True
1499,2024-04-17,2.8999999999999773,up,True
1500,2024-04-18,1.900000000000034,up,True
1501,2024-04-19,-0.2799999999999727,down,True
1502,2024-04-22,2.919999999999959,up,False
1503,2024-04-23,2.589999999999975,up,False
1504,2024-04-24,1.1000000000000227,up,True
1505,2024-04-25,-6.3700000000000045,down,False
1506,2024-04-26,2.0400000000000205,up,False
1507,2024-04-29,1.7799999999999727,up,True
1508,2024-04-30,-1.759999999999991,down,False
1509,2024-05-01,-0.7599999999999909,down,True
1510,2024-05-02,3.839999999999975,up,True
1511,2024-05-03,5.660000000000025,up,False
1512,2024-05-06,2.240000000000009,up,False
1513,2024-05-07,1.0299999999999727,up,True
1514,2024-05-08,-1.8999999999999773,down,True
1515,2024-05-09,0.18999999999994088,up,True
1516,2024-05-10,1.6999999999999318,up,True
1517,2024-05-13,1.8999999999999773,up,True
1518,2024-05-14,0.21000000000003638,up,True
1519,2024-05-15,2.57000000000005,up,False
1520,2024-05-16,0.5499999999999545,up,True
1521,2024-05-17,0.2599999999999909,up,True
1522,2024-05-20,0.44000000000005457,up,False
1523,2024-05-21,-0.9100000000000819,down,True
1524,2024-05-22,-0.38999999999998636,down,True
1525,2024-05-23,2.840000000000032,up,True
1526,2024-05-24,2.050000000000068,up,False
1527,2024-05-28,0.6899999999999409,up,True
1528,2024-05-29,-4.459999999999923,down,False
1529,2024-05-30,-1.4700000000000273,down,False
1530,2024-05-31,1.1299999999999955,up,True
1531,2024-06-03,1.5599999999999454,up,True
1532,2024-06-04,-1.1399999999999864,down,True
1533,2024-06-05,2.5799999999999272,up,False
1534,2024-06-06,0.5199999999999818,up,True
1535,2024-06-07,-0.6700000000000728,down,True
1536,2024-06-10,-0.6800000000000637,down,True
1537,2024-06-11,-1.3199999999999363,down,True
1538,2024-06-12,5.0,up,False
1539,2024-06-13,1.8700000000000045,up,True
1540,2024-06-14,-1.6299999999999955,down,True
1541,2024-06-17,-0.5499999999999545,down,True
1542,2024-06-18,0.2300000000000182,up,True
1543,2024-06-20,1.1600000000000819,up,True
1544,2024-06-21,-2.230000000000018,down,False
1545,2024-06-24,-0.2199999999999136,down,True
1546,2024-06-25,1.4400000000000546,up,True
1547,2024-06-26,-0.9099999999999682,down,True
1548,2024-06-27,0.16999999999995907,up,True
1549,2024-06-28,0.9100000000000819,up,True
1550,2024-07-01,1.240000000000009,up,True
1551,2024-07-02,-1.7300000000000182,down,True
1552,2024-07-03,0.11000000000001364,up,False
1553,2024-07-05,0.9099999999999682,up,False
1554,2024-07-08,1.0900000000000318,up,True
1555,2024-07-09,1.0900000000000318,up,False
1556,2024-07-10,1.1600000000000819,up,False
1557,2024-07-11,0.2800000000000864,up,True
1558,2024-07-12,1.4099999999999682,up,False
1559,2024-07-15,2.099999999999909,up,True
1560,2024-07-16,1.2999999999999545,up,False
1561,2024-07-17,-5.780000000000086,down,False
1562,2024-07-18,1.9600000000000364,up,True
1563,2024-07-19,-0.4500000000000455,down,True
1564,2024-07-22,3.769999999999982,up,False
1565,2024-07-23,-0.2400000000000091,down,True
1566,2024-07-24,-5.25,down,False
1567,2024-07-25,-0.07999999999992724,down,True
1568,2024-07-26,4.1200000000000045,up,False
1569,2024-07-29,1.8099999999999454,up,True
1570,2024-07-30,1.509999999999991,up,True
1571,2024-07-31,8.190000000000055,up,False
1572,2024-08-01,1.2200000000000273,up,True
1573,2024-08-02,-7.019999999999982,down,False
1574,2024-08-05,-21.210000000000036,down,False
1575,2024-08-06,0.7699999999999818,up,True
1576,2024-08-07,6.6299999999999955,up,True
1577,2024-08-08,5.439999999999941,up,False
1578,2024-08-09,-1.9600000000000364,down,True
1579,2024-08-12,1.3400000000000318,up,True
1580,2024-08-13,3.1099999999999,up,False
1581,2024-08-14,1.1499999999999773,up,True
1582,2024-08-15,5.610000000000014,up,False
1583,2024-08-16,-1.6000000000000227,down,True
1584,2024-08-19,0.4500000000000455,up,True
1585,2024-08-20,-0.10000000000002274,down,True
1586,2024-08-21,1.0,up,True
1587,2024-08-22,1.7299999999999045,up,True
1588,2024-08-23,3.3500000000000227,up,False
1589,2024-08-26,1.169999999999959,up,True
1590,2024-08-27,-1.1200000000000045,down,True
1591,2024-08-28,-0.38999999999998636,down,True
1592,2024-08-29,2.5499999999999545,up,True
1593,2024-08-30,2.1100000000000136,up,True
1594,2024-09-03,-2.769999999999982,down,False
1595,2024-09-04,-2.0399999999999636,down,True
1596,2024-09-05,0.08000000000004093,up,True
1597,2024-09-06,0.2799999999999727,up,True
1598,2024-09-09,4.779999999999973,up,False
1599,2024-09-10,1.7699999999999818,up,True
1600,2024-09-11,0.12999999999999545,up,True
1601,2024-09-12,0.7899999999999636,up,True
1602,2024-09-13,0.9500000000000455,up,False
1603,2024-09-16,-0.14999999999997726,down,True
1604,2024-09-17,2.4700000000000273,up,True
1605,2024-09-18,0.6699999999999591,up,True
1606,2024-09-19,9.769999999999982,up,False
1607,2024-09-20,-2.909999999999968,down,False
1608,2024-09-23,1.2900000000000773,up,False
1609,2024-09-24,0.7300000000000182,up,True
1610,2024-09-25,0.049999999999954525,up,True
1611,2024-09-26,4.459999999999923,up,True
1612,2024-09-27,1.0199999999999818,up,True
1613,2024-09-30,-0.900000000000091,down,True
1614,2024-10-01,0.029999999999972715,up,True
1615,2024-10-02,-1.4800000000000182,down,True
1616,2024-10-03,-1.4600000000000364,down,True
1617,2024-10-04,4.57000000000005,up,False
1618,2024-10-07,-1.509999999999991,down,False
1619,2024-10-08,2.5,up,False
1620,2024-10-09,0.2699999999999818,up,True
1621,2024-10-10,-1.1499999999999773,down,True
1622,2024-10-11,-0.05000000000006821,down,True
1623,2024-10-14,1.5900000000000318,up,False
1624,2024-10-15,0.34000000000003183,up,True
1625,2024-10-16,-0.10000000000002274,down,True
1626,2024-10-17,3.810000000000059,up,False
1627,2024-10-18,1.5200000000000955,up,False
1628,2024-10-21,-0.6899999999999409,down,True
1629,2024-10-22,-2.580000000000041,down,True
1630,2024-10-23,-1.82000000000005,down,False
1631,2024-10-24,2.1900000000000546,up,True
1632,2024-10-25,1.9800000000000182,up,True
1633,2024-10-28,3.5,up,False
1634,2024-10-29,-0.8600000000000136,down,True
1635,2024-10-30,-0.6999999999999318,down,True
1636,2024-10-31,-3.580000000000041,down,False
1637,2024-11-01,2.1000000000000227,up,False
1638,2024-11-04,-0.22000000000002728,down,True
1639,2024-11-05,1.0199999999999818,up,False
1640,2024-11-06,12.420000000000073,up,False
1641,2024-11-07,1.8500000000000227,up,False
1642,2024-11-08,0.6499999999999773,up,False
1643,2024-11-11,1.4799999999999045,up,True
1644,2024-11-12,0.34000000000003183,up,True
1645,2024-11-13,0.3100000000000591,up,True
1646,2024-11-14,0.12000000000000455,up,True
1647,2024-11-15,-3.5299999999999727,down,False
1648,2024-11-18,-0.07999999999992724,down,True
1649,2024-11-19,-3.439999999999941,down,True
1650,2024-11-20,-0.3100000000000591,down,True
1651,2024-11-21,2.699999999999932,up,True
1652,2024-11-22,-0.09000000000003183,down,True
1653,2024-11-25,3.699999999999932,up,True
1654,2024-11-26,1.42999999999995,up,False
1655,2024-11-27,-0.5099999999999909,down,False
1656,2024-11-29,0.8099999999999454,up,False
1657,2024-12-02,0.22000000000002728,up,True
1658,2024-12-03,-0.44000000000005457,down,True
1659,2024-12-04,1.6800000000000637,up,False
1660,2024-12-05,0.2699999999999818,up,True
1661,2024-12-06,1.0100000000001046,up,False
1662,2024-12-09,-0.2599999999999909,down,False
1663,2024-12-10,0.82000000000005,up,True
1664,2024-12-11,2.7999999999999545,up,False
1665,2024-12-12,-0.6299999999999955,down,False
1666,2024-12-13,2.0799999999999272,up,True
1667,2024-12-16,1.9399999999999409,up,False
1668,2024-12-17,-2.659999999999968,down,False
1669,2024-12-18,0.09000000000003183,up,True
1670,2024-12-19,5.139999999999986,up,True
1671,2024-12-20,-4.7000000000000455,down,True
1672,2024-12-23,-1.080000000000041,down,True
1673,2024-12-24,0.9499999999999318,up,False
1674,2024-12-26,-1.599999999999909,down,True
1675,2024-12-27,-3.769999999999982,down,False
1676,2024-12-30,-7.240000000000009,down,False
1677,2024-12-31,1.9500000000000455,up,True
1678,2025-01-02,3.2100000000000364,up,True
1679,2025-01-03,2.5699999999999363,up,False
1680,2025-01-06,4.449999999999932,up,False
1681,2025-01-07,1.7699999999999818,up,True
1682,2025-01-08,-0.09999999999990905,down,True
1683,2025-01-10,-4.0499999999999545,down,False
1684,2025-01-13,-4.940000000000055,down,True
1685,2025-01-14,2.82000000000005,up,True
1686,2025-01-15,7.730000000000018,up,False
1687,2025-01-16,1.3700000000000045,up,True
1688,2025-01-17,5.310000000000059,up,False
1689,2025-01-21,3.2000000000000455,up,False
1690,2025-01-22,2.75,up,False
1691,2025-01-23,-0.6700000000000728,down,True
1692,2025-01-24,0.40000000000009095,up,True
1693,2025-01-27,-13.010000000000105,down,False
1694,2025-01-28,1.2999999999999545,up,True
1695,2025-01-29,-0.4499999999999318,down,False
1696,2025-01-30,2.810000000000059,up,True
1697,2025-01-31,2.169999999999959,up,True
1698,2025-02-03,-9.379999999999995,down,False
1699,2025-02-04,0.2599999999999909,up,True
1700,2025-02-05,-1.2000000000000455,down,True
1701,2025-02-06,1.92999999999995,up,True
1702,2025-02-07,1.240000000000009,up,True
1703,2025-02-10,2.839999999999918,up,False
1704,2025-02-11,-1.9800000000000182,down,True
1705,2025-02-12,-5.919999999999959,down,False
1706,2025-02-13,1.0199999999999818,up,True
1707,2025-02-14,0.5,up,True
1708,2025-02-18,1.3400000000000318,up,True
1709,2025-02-19,-1.2099999999999227,down,True
1710,2025-02-20,-0.8500000000000227,down,False
1711,2025-02-21,-0.029999999999972715,down,True
1712,2025-02-24,1.7699999999999818,up,True
1713,2025-02-25,-0.10000000000002274,down,True
1714,2025-02-26,1.3299999999999272,up,True
1715,2025-02-27,2.009999999999991,up,True
1716,2025-02-28,0.6299999999999955,up,True
1717,2025-03-03,2.269999999999982,up,True
1718,2025-03-04,-4.669999999999959,down,True
1719,2025-03-05,-0.7799999999999727,down,True
1720,2025-03-06,-7.569999999999936,down,False
1721,2025-03-07,-2.2200000000000273,down,True
1722,2025-03-10,-8.019999999999982,down,False
1723,2025-03-11,-1.009999999999991,down,True
1724,2025-03-12,5.340000000000032,up,True
1725,2025-03-13,-0.12999999999999545,down,True
1726,2025-03-14,4.220000000000027,up,False
1727,2025-03-17,0.5699999999999363,up,False
1728,2025-03-18,-1.9600000000000364,down,False
1729,2025-03-19,1.2300000000000182,up,False
1730,2025-03-20,-4.0,down,True
1731,2025-03-21,-6.580000000000041,down,False
1732,2025-03-24,6.559999999999945,up,False
1733,2025-03-25,1.0199999999999818,up,True
1734,2025-03-26,-0.39999999999997726,down,True
1735,2025-03-27,-1.5299999999999727,down,True
1736,2025-03-28,-1.8799999999999955,down,False
1737,2025-03-31,-5.67999999999995,down,True
1738,2025-04-01,-0.5,down,True
1739,2025-04-02,-5.909999999999968,down,True
1740,2025-04-03,-19.350000000000023,down,False
1741,2025-04-04,-13.740000000000009,down,False
1742,2025-04-07,-16.33000000000004,down,True
1743,2025-04-08,16.880000000000052,up,True
1744,2025-04-09,-3.0500000000000114,down,True
1745,2025-04-10,-12.169999999999959,down,False
1746,2025-04-11,-1.7000000000000455,down,True
1747,2025-04-14,9.849999999999909,up,True
1748,2025-04-15,0.2599999999999909,up,True
1749,2025-04-16,-6.1299999999999955,down,False
1750,2025-04-17,1.8999999999999773,up,True
1751,2025-04-21,-5.3799999999999955,down,False
1752,2025-04-22,6.139999999999986,up,False
1753,2025-04-23,12.480000000000018,up,False
1754,2025-04-24,1.4400000000000546,up,False
1755,2025-04-25,-0.10000000000002274,down,True
1756,2025-04-28,0.75,up,True
